id;code;brand;name;quantity;price;category;supermarket;city;zip
4140;7312040017683;ABSOLUT;Vodka 40% Blanc Bouteille;700ml ;17.15;LIQUIDES;AUCHAN;VILLEBON-SUR-YVETTE;91140
4141;7312040017683;ABSOLUT;Vodka 40% Blanc Bouteille;700ml ;18.49;LIQUIDES;CORA;MASSY;91300
4142;8002230350285;APEROL;Aperitif Vin 12.5% Bouteille;1000ml ;15.15;LIQUIDES;AUCHAN;VILLEBON-SUR-YVETTE;91140
4143;8002230350285;APEROL;Aperitif Vin 12.5% Bouteille;1000ml ;15.86;LIQUIDES;CORA;MASSY;91300
4144;8410024710328;MALIBU;Rhum arrangé Blanc 18% Coco Bouteille;700ml ;9.89;LIQUIDES;AUCHAN;VILLEBON-SUR-YVETTE;91140
4145;8410024710328;MALIBU;Rhum arrangé Blanc 18% Coco Bouteille;700ml ;10.45;LIQUIDES;CORA;MASSY;91300
4146;8410261151625;DON SIMON;Sangria Rouge 7° BOUTEILLE;1500ml ;2.69;LIQUIDES;AUCHAN;VILLEBON-SUR-YVETTE;91140
4147;8410261151625;DON SIMON;Sangria Rouge 7° BOUTEILLE;1500ml ;2.90;LIQUIDES;CORA;MASSY;91300
4148;8410414000466;ERISTOFF;Vodka 37.5% Blanc Bouteille;700ml ;11.04;LIQUIDES;AUCHAN;VILLEBON-SUR-YVETTE;91140
4149;8410414000466;ERISTOFF;Vodka 37.5% Blanc Bouteille;700ml ;13.39;LIQUIDES;CORA;MASSY;91300
4150;8501110086196;HAVANA CLUB ANEJO ESPECIAL;Rhum Ambre Cuba 37.5% Bouteille;700ml ;17.49;LIQUIDES;AUCHAN;VILLEBON-SUR-YVETTE;91140
4151;8501110086196;HAVANA CLUB ANEJO ESPECIAL;Rhum Ambre Cuba 37.5% Bouteille;700ml ;18.26;LIQUIDES;CORA;MASSY;91300
4152;8501110088831;HAVANA CLUB ANEJO 3 ANOS;Rhum Blanc Cuba 37.5% Bouteille;700ml ;15.75;LIQUIDES;AUCHAN;VILLEBON-SUR-YVETTE;91140
4153;8501110088831;HAVANA CLUB ANEJO 3 ANOS;Rhum Blanc Cuba 37.5% Bouteille;700ml ;16.73;LIQUIDES;CORA;MASSY;91300
4154;3138670244503;PALERMO;Apéritif sans alcool Rouge Plantes Bouteille;1000ml ;3.19;LIQUIDES;AUCHAN;VILLEBON-SUR-YVETTE;91140
4155;3138670244503;PALERMO;Apéritif sans alcool Rouge Plantes Bouteille;1000ml ;2.36;LIQUIDES;CORA;MASSY;91300
4157;3014260293253;GILLETTE BLUE II PLUS;Rasoir jetable Feminin 2 lames Aloe vera & huile Sachet 10's;;3.41;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4158;3014260293253;GILLETTE BLUE II PLUS;Rasoir jetable Feminin 2 lames Aloe vera & huile Sachet 10's;;4.10;DPH;CORA;MASSY;91300
4162;3086126692586;BIC 3;Peau sensible Rasoir Jetable Homme 3 lames Aloe vera & vitamine Sachet 8's;;4.08;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4163;3086126692586;BIC 3;Peau sensible Rasoir Jetable Homme 3 lames Aloe vera & vitamine Sachet 8's;;3.76;DPH;CORA;MASSY;91300
4168;4005808221851;NIVEA MEN PEAU SENSIBLE;Baume Apres rasage Flacon;100ML ;4.97;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4169;4005808221851;NIVEA MEN PEAU SENSIBLE;Baume Apres rasage Flacon;100ML ;4.78;DPH;CORA;MASSY;91300
4170;4005808222704;NIVEA MEN SENSITIVE;Mousse à raser Aerosol Peau sensible Apaisant Camomille & noisette;200ml ;3.13;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4171;4005808222704;NIVEA MEN SENSITIVE;Mousse à raser Aerosol Peau sensible Apaisant Camomille & noisette;200ml ;2.92;DPH;CORA;MASSY;91300
4172;4005808222919;NIVEA MEN SENSITIVE;Gel à raser Aerosol Peau sensible Protecteur Camomille;200ml ;3.56;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4173;4005808222919;NIVEA MEN SENSITIVE;Gel à raser Aerosol Peau sensible Protecteur Camomille;200ml ;3.25;DPH;CORA;MASSY;91300
4174;4027800071036;WILKINSON XTREME 3 PURE;Peau sensible Rasoir Jetable Homme 3 lames Tête-pivotante Aloe vera & vitamine Sachet 12's;;13.84;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4175;4027800071036;WILKINSON XTREME 3 PURE;Peau sensible Rasoir Jetable Homme 3 lames Tête-pivotante Aloe vera & vitamine Sachet 12's;;13.22;DPH;CORA;MASSY;91300
4176;7702018404735;GILLETTE SERIES 3X;Gel à raser Aerosol Peau sensible Hydratant & protecteur & lissant Aloe vera;200ml ;3.36;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4177;7702018404735;GILLETTE SERIES 3X;Gel à raser Aerosol Peau sensible Hydratant & protecteur & lissant Aloe vera;200ml ;3.16;DPH;CORA;MASSY;91300
4179;7702018565801;GILLETTE MACH3;Lames recharges 3 lames Boite 4's;;16.11;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4180;7702018565801;GILLETTE MACH3;Lames recharges 3 lames Boite 4's;;14.82;DPH;CORA;MASSY;91300
4182;3014230000201;DOVE;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Spray;200ml ;2.35;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4183;3014230000201;DOVE;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Spray;200ml ;2.25;DPH;CORA;MASSY;91300
4184;3014230021404;BRUT;Déodorant Liquide Aisselles Homme Spray;200ml ;2.50;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4185;3014230021404;BRUT;Déodorant Liquide Aisselles Homme Spray;200ml ;2.36;DPH;CORA;MASSY;91300
4186;3014230022401;BRUT;Déodorant Liquide Aisselles Homme Musc Spray;200ml ;2.71;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4187;3014230022401;BRUT;Déodorant Liquide Aisselles Homme Musc Spray;200ml ;2.62;DPH;CORA;MASSY;91300
4192;3058320008227;MIXA SENSITIVE;Déodorant Creme Aisselles Sans alcool Peau sensible 48 heures Femme Roll-on;50ml ;2.83;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4193;3058320008227;MIXA SENSITIVE;Déodorant Creme Aisselles Sans alcool Peau sensible 48 heures Femme Roll-on;50ml ;2.66;DPH;CORA;MASSY;91300
4194;3058320045260;USHUAIA;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Vanille Roll-on;50ml ;2.92;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4195;3058320045260;USHUAIA;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Vanille Roll-on;50ml ;2.81;DPH;CORA;MASSY;91300
4198;3600522107781;L'OREAL MEN EXPERT CARBON PROTECT 5 EN 1;Déodorant Liquide Aisselles Sans alcool 48 heures Homme Ice fresh Roll-on;50ml ;3.26;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4199;3600522107781;L'OREAL MEN EXPERT CARBON PROTECT 5 EN 1;Déodorant Liquide Aisselles Sans alcool 48 heures Homme Ice fresh Roll-on;50ml ;3.41;DPH;CORA;MASSY;91300
4200;3600522108108;L'OREAL MEN EXPERT CARBON PROTECT 5 EN 1;Déodorant Liquide Aisselles 48 heures Homme Ice fresh Spray;200ml ;4.30;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4201;3600522108108;L'OREAL MEN EXPERT CARBON PROTECT 5 EN 1;Déodorant Liquide Aisselles 48 heures Homme Ice fresh Spray;200ml ;3.66;DPH;CORA;MASSY;91300
4207;3600550049220;USHUAIA;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Grenade Roll-on;50ml ;2.92;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4208;3600550049220;USHUAIA;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Grenade Roll-on;50ml ;2.82;DPH;CORA;MASSY;91300
4209;3600550049336;NARTA INVISIBLE;Déodorant Liquide Aisselles 48 heures Homme Invisimax Roll-on;50ml ;2.21;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4210;3600550049336;NARTA INVISIBLE;Déodorant Liquide Aisselles 48 heures Homme Invisimax Roll-on;50ml ;2.41;DPH;CORA;MASSY;91300
4214;3600550809312;USHUAIA;Déodorant Liquide Aisselles 24 heures Femme Grenade Spray;200ml ;3.20;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4215;3600550809312;USHUAIA;Déodorant Liquide Aisselles 24 heures Femme Grenade Spray;200ml ;3.03;DPH;CORA;MASSY;91300
4216;3600550809329;USHUAIA;Déodorant Liquide Corps 24 heures Femme Vanille de polynesie Spray;200ml ;3.20;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4217;3600550809329;USHUAIA;Déodorant Liquide Corps 24 heures Femme Vanille de polynesie Spray;200ml ;3.03;DPH;CORA;MASSY;91300
4218;3600550964646;NARTA;Déodorant Liquide Aisselles Sans alcool 24 heures Homme Invisimax Spray;200ml ;2.93;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4219;3600550964646;NARTA;Déodorant Liquide Aisselles Sans alcool 24 heures Homme Invisimax Spray;200ml ;2.75;DPH;CORA;MASSY;91300
4220;3600550964653;NARTA INVISIBLE;Déodorant Liquide Aisselles Sans alcool Peau épilée 48 heures Femme Roll-on;50ml ;2.50;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4221;3600550964653;NARTA INVISIBLE;Déodorant Liquide Aisselles Sans alcool Peau épilée 48 heures Femme Roll-on;50ml ;2.46;DPH;CORA;MASSY;91300
4222;3600550964660;NARTA PROTECTION 5;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Spray;200ml ;2.92;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4223;3600550964660;NARTA PROTECTION 5;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Spray;200ml ;2.59;DPH;CORA;MASSY;91300
4225;3600550964684;NARTA;Déodorant Liquide Aisselles 24 heures Femme Cologne Spray;200ml ;2.87;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4226;3600550964684;NARTA;Déodorant Liquide Aisselles 24 heures Femme Cologne Spray;200ml ;2.76;DPH;CORA;MASSY;91300
4228;3600550964707;NARTA;Déodorant Liquide Aisselles 24 heures Homme Classique Spray;200ml ;2.81;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4229;3600550964707;NARTA;Déodorant Liquide Aisselles 24 heures Homme Classique Spray;200ml ;2.75;DPH;CORA;MASSY;91300
4230;3600550964714;NARTA;Déodorant Liquide Aisselles 48 heures Homme Fraicheur polaire Roll-on;50ml ;2.22;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4231;3600550964714;NARTA;Déodorant Liquide Aisselles 48 heures Homme Fraicheur polaire Roll-on;50ml ;2.59;DPH;CORA;MASSY;91300
4232;3600550964721;NARTA;Déodorant Liquide Aisselles Sans alcool BIO 48 heures Femme Roll-on;50ml ;2.50;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4233;3600550964721;NARTA;Déodorant Liquide Aisselles Sans alcool BIO 48 heures Femme Roll-on;50ml ;2.59;DPH;CORA;MASSY;91300
4235;3600551072074;MENNEN;Déodorant Solide Aisselles Sans alcool 24 heures Homme Marine Stick;60ml ;4.18;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4236;3600551072074;MENNEN;Déodorant Solide Aisselles Sans alcool 24 heures Homme Marine Stick;60ml ;4.08;DPH;CORA;MASSY;91300
4237;3600551072098;MENNEN;Déodorant Solide Aisselles Sans alcool 24 heures Homme Stick;60ml ;4.18;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4238;3600551072098;MENNEN;Déodorant Solide Aisselles Sans alcool 24 heures Homme Stick;60ml ;4.08;DPH;CORA;MASSY;91300
4239;3600551074337;MENNEN;Déodorant Solide Aisselles Sans alcool 24 heures Homme Musc Stick;60ml ;4.23;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4240;3600551074337;MENNEN;Déodorant Solide Aisselles Sans alcool 24 heures Homme Musc Stick;60ml ;4.15;DPH;CORA;MASSY;91300
4241;4005808293674;NIVEA MEN;Déodorant Liquide Aisselles Sans alcool 48 heures Homme Minéral Spray;200ml ;3.25;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4242;4005808293674;NIVEA MEN;Déodorant Liquide Aisselles Sans alcool 48 heures Homme Minéral Spray;200ml ;2.88;DPH;CORA;MASSY;91300
4243;4005808293803;NIVEA MEN;Déodorant Liquide Aisselles Sans alcool Peau seche 48 heures Homme Dry impact Roll-on;50ml ;2.58;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4244;4005808293803;NIVEA MEN;Déodorant Liquide Aisselles Sans alcool Peau seche 48 heures Homme Dry impact Roll-on;50ml ;2.55;DPH;CORA;MASSY;91300
4246;4005808816118;NIVEA DRY COMFORT;Déodorant Liquide Aisselles Sans alcool Peau seche 48 heures Femme Minéral Roll-on;50ml ;2.84;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4247;4005808816118;NIVEA DRY COMFORT;Déodorant Liquide Aisselles Sans alcool Peau seche 48 heures Femme Minéral Roll-on;50ml ;2.61;DPH;CORA;MASSY;91300
4249;4005900034991;NIVEA;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Roll-on;50ml ;2.69;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4250;4005900034991;NIVEA;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Roll-on;50ml ;2.46;DPH;CORA;MASSY;91300
4251;4005900035684;NIVEA MEN INVISIBLE BLACK & WHITE;Déodorant Liquide Aisselles Sans alcool 48 heures Homme Power Spray;200ml ;3.25;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4252;4005900035684;NIVEA MEN INVISIBLE BLACK & WHITE;Déodorant Liquide Aisselles Sans alcool 48 heures Homme Power Spray;200ml ;2.98;DPH;CORA;MASSY;91300
4253;4005900035837;NIVEA MEN INVISIBLE BLACK & WHITE;Déodorant Liquide Aisselles Sans alcool 48 heures Homme Power Roll-on;50ml ;2.58;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4254;4005900035837;NIVEA MEN INVISIBLE BLACK & WHITE;Déodorant Liquide Aisselles Sans alcool 48 heures Homme Power Roll-on;50ml ;2.41;DPH;CORA;MASSY;91300
4261;8717163965276;DOVE;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Invisible dry Spray;200ml ;2.46;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4262;8717163965276;DOVE;Déodorant Liquide Aisselles Sans alcool 48 heures Femme Invisible dry Spray;200ml ;2.38;DPH;CORA;MASSY;91300
4263;8718951254183;SANEX ZERO% SENSITIVE;Déodorant Creme Aisselles Sans alcool Peau sensible 24 heures Stick;65ml ;4.24;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4264;8718951254183;SANEX ZERO% SENSITIVE;Déodorant Creme Aisselles Sans alcool Peau sensible 24 heures Stick;65ml ;3.89;DPH;CORA;MASSY;91300
4265;8718951321526;SANEX NATUR'PROTECT;Déodorant Liquide Aisselles Sans alcool Peau sensible 24 heures Pierre d'alun Spray;200ml ;4.13;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4266;8718951321526;SANEX NATUR'PROTECT;Déodorant Liquide Aisselles Sans alcool Peau sensible 24 heures Pierre d'alun Spray;200ml ;3.70;DPH;CORA;MASSY;91300
4267;8720181072130;AXE;Déodorant Liquide Corps 48 heures Homme Chocolat Spray;200ml ;3.99;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4268;8720181072130;AXE;Déodorant Liquide Corps 48 heures Homme Chocolat Spray;200ml ;4.37;DPH;CORA;MASSY;91300
4269;8720181075469;AXE;Déodorant Liquide Corps 48 heures Homme Coco & poivre noir Spray;200ml ;3.99;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4270;8720181075469;AXE;Déodorant Liquide Corps 48 heures Homme Coco & poivre noir Spray;200ml ;4.31;DPH;CORA;MASSY;91300
4271;8720181077661;AXE;Déodorant Liquide Aisselles 48 heures Homme Sauge & bois de cedre Spray;200ml ;4.60;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4272;8720181077661;AXE;Déodorant Liquide Aisselles 48 heures Homme Sauge & bois de cedre Spray;200ml ;4.45;DPH;CORA;MASSY;91300
4273;8720181077678;AXE;Déodorant Liquide Corps 48 heures Homme Baies noires & bois de cedre Spray;200ml ;4.60;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4274;8720181077678;AXE;Déodorant Liquide Corps 48 heures Homme Baies noires & bois de cedre Spray;200ml ;4.38;DPH;CORA;MASSY;91300
4276;3054080063858;L'OREAL AGE PERFECT;Hydratant Creme Visage & cou Jour Peaux Matures Soja Pot;50ml ;11.57;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4277;3054080063858;L'OREAL AGE PERFECT;Hydratant Creme Visage & cou Jour Peaux Matures Soja Pot;50ml ;10.94;DPH;CORA;MASSY;91300
4281;3059944021289;VEET;Bande Dépilatoire Cire froide Peau sensible Visage Vitamine e & huile d'amande Boite 20's;;5.95;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4282;3059944021289;VEET;Bande Dépilatoire Cire froide Peau sensible Visage Vitamine e & huile d'amande Boite 20's;;5.91;DPH;CORA;MASSY;91300
4283;3059944026734;VEET MINIMA;Creme Depilatoire Peau sensible Tube Plastique;200ml ;7.58;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4284;3059944026734;VEET MINIMA;Creme Depilatoire Peau sensible Tube Plastique;200ml ;7.13;DPH;CORA;MASSY;91300
4285;3178040643208;DIADERMINE;Lait demaquillant Hydratant Visage Flacon;200ml ;2.96;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4286;3178040643208;DIADERMINE;Lait demaquillant Hydratant Visage Flacon;200ml ;2.93;DPH;CORA;MASSY;91300
4289;3251241018485;LE PETIT MARSEILLAIS NUTRITION;Hydratant Creme Mains Jour Peaux Tres seches Karité & amande douce & argan Tube;75ml ;2.85;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4290;3251241018485;LE PETIT MARSEILLAIS NUTRITION;Hydratant Creme Mains Jour Peaux Tres seches Karité & amande douce & argan Tube;75ml ;2.67;DPH;CORA;MASSY;91300
4291;3286010077943;BIOLANE LINIMENT OLEO CALCAIRE;Hydratant Creme Fesse Bebe Peaux Flacon;700ml ;11.58;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4292;3286010077943;BIOLANE LINIMENT OLEO CALCAIRE;Hydratant Creme Fesse Bebe Peaux Flacon;700ml ;10.90;DPH;CORA;MASSY;91300
4293;3331300026641;NAIR;Bande Dépilatoire Cire froide Peau sensible Corps Cerise & huile de riz Boite 40's +lingette;;8.76;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4294;3331300026641;NAIR;Bande Dépilatoire Cire froide Peau sensible Corps Cerise & huile de riz Boite 40's +lingette;;8.13;DPH;CORA;MASSY;91300
4299;3574661183916;LE PETIT MARSEILLAIS NUTRITION;Hydratant Lait Corps Jour Peaux Tres seches Karité & amande douce & argan Flacon-pompe;400ml ;4.45;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4300;3574661183916;LE PETIT MARSEILLAIS NUTRITION;Hydratant Lait Corps Jour Peaux Tres seches Karité & amande douce & argan Flacon-pompe;400ml ;5.10;DPH;CORA;MASSY;91300
4302;3574661336404;NEUTROGENA PURETE;Gel Exfoliant & nettoyant Imperfections Visage Pamplemousse rose Tube;150ml ;3.89;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4303;3574661336404;NEUTROGENA PURETE;Gel Exfoliant & nettoyant Imperfections Visage Pamplemousse rose Tube;150ml ;4.44;DPH;CORA;MASSY;91300
4304;3574661338439;NEUTROGENA PURETE;Gel Imperfections Visage Pamplemousse rose Bouteille;200ml ;3.89;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4305;3574661338439;NEUTROGENA PURETE;Gel Imperfections Visage Pamplemousse rose Bouteille;200ml ;4.41;DPH;CORA;MASSY;91300
4307;3600523082247;L'OREAL REVITALIFT ANTI RIDES;Hydratant Creme Visage & cou Jour Peaux Rétinol a fibrelastyl Pot;50ml ;11.09;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4308;3600523082247;L'OREAL REVITALIFT ANTI RIDES;Hydratant Creme Visage & cou Jour Peaux Rétinol a fibrelastyl Pot;50ml ;10.29;DPH;CORA;MASSY;91300
4310;3600523216383;L'OREAL AGE PERFECT GOLDEN AGE;Hydratant Creme Visage & cou Jour Peaux Mature & ternes Matures Calcium b5 & pivoine Pot;50ml ;13.10;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4311;3600523216383;L'OREAL AGE PERFECT GOLDEN AGE;Hydratant Creme Visage & cou Jour Peaux Mature & ternes Matures Calcium b5 & pivoine Pot;50ml ;14.17;DPH;CORA;MASSY;91300
4312;3600523873821;L'OREAL REVITALIFT FILLER ANTI RIDES;Hydratant Serum Visage & cou Jour Peaux Acide hyaluronique Flacon;30ml ;22.19;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4313;3600523873821;L'OREAL REVITALIFT FILLER ANTI RIDES;Hydratant Serum Visage & cou Jour Peaux Acide hyaluronique Flacon;30ml ;20.67;DPH;CORA;MASSY;91300
4316;3600541116153;GARNIER SKIN ACTIVE BB;Soin perfecteur tout en 1 Teinté Creme Correcteur Visage Moyen Acide hyaluronique & pigments mineraux & aloe vera Femme FPS15 Tube;50ml ;8.25;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4317;3600541116153;GARNIER SKIN ACTIVE BB;Soin perfecteur tout en 1 Teinté Creme Correcteur Visage Moyen Acide hyaluronique & pigments mineraux & aloe vera Femme FPS15 Tube;50ml ;7.99;DPH;CORA;MASSY;91300
4318;3600541358447;GARNIER SKIN ACTIVE SOLUTION MICELLAIRE TOUT EN 1;Liquide Demaquillant Peaux sensibles Levres & visage & yeux Bouteille;400ml ;3.74;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4319;3600541358447;GARNIER SKIN ACTIVE SOLUTION MICELLAIRE TOUT EN 1;Liquide Demaquillant Peaux sensibles Levres & visage & yeux Bouteille;400ml ;4.20;DPH;CORA;MASSY;91300
4321;3600541744509;GARNIER SKIN ACTIVE BIPHASE TOUT EN 1;Demaquillant Apaisant & nettoyant Micellaire Levres & visage & yeux Peau sensible Flacon;400ml ;5.75;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4322;3600541744509;GARNIER SKIN ACTIVE BIPHASE TOUT EN 1;Demaquillant Apaisant & nettoyant Micellaire Levres & visage & yeux Peau sensible Flacon;400ml ;5.21;DPH;CORA;MASSY;91300
4324;3600550230321;MIXA EXPERT PEAU SENSIBLE;Hydratant Creme Visage & cou Jour Peaux Sensibles Amande douce & vitamine e Tube;100ml ;4.78;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4325;3600550230321;MIXA EXPERT PEAU SENSIBLE;Hydratant Creme Visage & cou Jour Peaux Sensibles Amande douce & vitamine e Tube;100ml ;4.57;DPH;CORA;MASSY;91300
4327;3600550972146;LA PROVENCALE BIO ANTI AGE;Hydratant Baume Visage & cou Jour Peaux Seches Huile d'olive BIO Pot;50ml ;13.89;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4328;3600550972146;LA PROVENCALE BIO ANTI AGE;Hydratant Baume Visage & cou Jour Peaux Seches Huile d'olive BIO Pot;50ml ;12.67;DPH;CORA;MASSY;91300
4329;3600551020457;MIXA INTENSIF LA CREME PEAUX SECHES;Hydratant Creme Corps Jour Peaux Seches & sensibles Huiles 100% vegetales Pot;400ml ;6.83;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4330;3600551020457;MIXA INTENSIF LA CREME PEAUX SECHES;Hydratant Creme Corps Jour Peaux Seches & sensibles Huiles 100% vegetales Pot;400ml ;6.08;DPH;CORA;MASSY;91300
4331;3600551055022;BEBE CADUM;Eau Nettoyant Bebe Corps & mains & visage Huile d'amande douce Bouteille;750ml ;4.15;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4332;3600551055022;BEBE CADUM;Eau Nettoyant Bebe Corps & mains & visage Huile d'amande douce Bouteille;750ml ;4.40;DPH;CORA;MASSY;91300
4334;3600551101224;MIXA INTENSIF PEAUX SECHES;Hydratant Lait Corps Jour Peaux Extra seches Abimées Flacon-pompe;300ml ;6.35;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4335;3600551101224;MIXA INTENSIF PEAUX SECHES;Hydratant Lait Corps Jour Peaux Extra seches Abimées Flacon-pompe;300ml ;4.80;DPH;CORA;MASSY;91300
4336;3600551104522;MIXA INTENSIF ANTI DESSECHEMENT;Hydratant Lait Corps Jour Peaux Seches Flacon-pompe;300ml ;6.35;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4337;3600551104522;MIXA INTENSIF ANTI DESSECHEMENT;Hydratant Lait Corps Jour Peaux Seches Flacon-pompe;300ml ;4.80;DPH;CORA;MASSY;91300
4340;4005808890576;NIVEA SOFT;Hydratant Creme Corps & mains & visage Jour Peaux Jojoba & vitamine e Tube;75ml ;1.87;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4341;4005808890576;NIVEA SOFT;Hydratant Creme Corps & mains & visage Jour Peaux Jojoba & vitamine e Tube;75ml ;1.83;DPH;CORA;MASSY;91300
4343;4005900105202;NIVEA MEN CREME;Hydratant Creme Corps & mains & visage Jour Masculin Peaux Extra seches Boite;150ml ;3.54;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4344;4005900105202;NIVEA MEN CREME;Hydratant Creme Corps & mains & visage Jour Masculin Peaux Extra seches Boite;150ml ;3.89;DPH;CORA;MASSY;91300
4347;4005900573230;NIVEA EAU PURIFIEE;Eau demaquillant Purifiant Waterproof Yeux Peau sensible Flacon;125ml ;4.17;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4348;4005900573230;NIVEA EAU PURIFIEE;Eau demaquillant Purifiant Waterproof Yeux Peau sensible Flacon;125ml ;3.56;DPH;CORA;MASSY;91300
4350;4005900890504;NIVEA SOFT REFRESHINGLY SOFT;Hydratant Creme Corps & mains & visage Jour Peaux Jojoba & vitamine e Pot;200ml ;3.62;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4351;4005900890504;NIVEA SOFT REFRESHINGLY SOFT;Hydratant Creme Corps & mains & visage Jour Peaux Jojoba & vitamine e Pot;200ml ;3.31;DPH;CORA;MASSY;91300
4353;4015000923880;DIADERMINE LIFT +;Hydratant Creme Visage & cou Jour Peaux Pro collagene vegetal & actif soja Pot;50ml ;8.49;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4354;4015000923880;DIADERMINE LIFT +;Hydratant Creme Visage & cou Jour Peaux Pro collagene vegetal & actif soja Pot;50ml ;7.80;DPH;CORA;MASSY;91300
4360;3600531143510;MAYBELLINE SENSATIONAL;Mascara Noir Liquide 9.5ml;;7.82;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
4361;3600531143510;MAYBELLINE SENSATIONAL;Mascara Noir Liquide 9.5ml;;9.90;DPH;CORA;MASSY;91300
4363;3015810589284;PALMOLIVE HYGIENE PLUS;Family Savon Liquide Mains Protecteur Antibacterien Assortie Berlingot;250ml ;0.94;DPH;AUCHAN;VILLEBON-SUR-YVETTE;91140
